species_name,neighbourhood_name,date_planted
X YEDOENSIS,SUNSET,2002-10-28
CERASIFERA,VICTORIA-FRASERVIEW,2003-03-04
X YEDOENSIS,RENFREW-COLLINGWOOD,2002-11-06
CAMPESTRE,SUNSET,2002-12-30
AMERICANA,RENFREW-COLLINGWOOD,2003-02-10
AMERICANA,RENFREW-COLLINGWOOD,2002-11-26
AMERICANA,RENFREW-COLLINGWOOD,2002-11-25
PENNSYLVANICA,RENFREW-COLLINGWOOD,2002-11-25
AMERICANA,RENFREW-COLLINGWOOD,2002-11-27
AMERICANA,RENFREW-COLLINGWOOD,2002-11-25
PENNSYLVANICA,RENFREW-COLLINGWOOD,2002-11-25
AMERICANA,RENFREW-COLLINGWOOD,2002-11-26
CERASIFERA,SUNSET,2002-12-23
CERASIFERA,SUNSET,2003-01-02
CALLERYANA,SUNSET,2002-12-06
CALLERYANA,SUNSET,2002-12-06
RUBRUM,KITSILANO,2002-10-30
STYRACIFLUA,MARPOLE,2004-03-24
CAMPESTRE,DUNBAR-SOUTHLANDS,2004-02-25
XX,GRANDVIEW-WOODLAND,2006-03-29
ROBUR,OAKRIDGE,2003-03-19
PENNSYLVANICA,GRANDVIEW-WOODLAND,2003-01-29
PLATANOIDES,GRANDVIEW-WOODLAND,2002-11-08
PLATANOIDES,GRANDVIEW-WOODLAND,2002-11-07
CERASIFERA,HASTINGS-SUNRISE,2002-12-18
FREEMANI   X,GRANDVIEW-WOODLAND,2003-01-30
SYLVATICA,KENSINGTON-CEDAR COTTAGE,2002-11-18
BETULUS,KERRISDALE,2002-11-07
AMERICANA,KERRISDALE,2002-11-14
AMERICANA,KERRISDALE,2002-11-14
RETICULATA,KITSILANO,2003-02-14
EXCELSIOR,WEST POINT GREY,2003-03-06
EXCELSIOR,WEST POINT GREY,2003-03-06
TRUNCATUM,WEST POINT GREY,2003-02-19
RUBRUM,FAIRVIEW,2002-11-01
RUBRUM,FAIRVIEW,2002-11-01
PLATANOIDES,FAIRVIEW,2003-02-24
CERASIFERA,WEST POINT GREY,2004-03-19
PLATANOIDES,WEST POINT GREY,2004-03-05
CERASIFERA,KITSILANO,2003-03-20
EXCELSIOR,WEST POINT GREY,2003-01-20
EXCELSIOR,WEST POINT GREY,2003-01-20
CERASIFERA,RILEY PARK,2002-12-11
CERASIFERA,SHAUGHNESSY,2003-03-28
CERASIFERA,SHAUGHNESSY,2003-03-28
CERASIFERA,RILEY PARK,2002-12-11
CERASIFERA,RILEY PARK,2002-12-09
CERASIFERA,RILEY PARK,2002-12-10
CERASIFERA,RILEY PARK,2002-12-09
CERASIFERA,RILEY PARK,2002-12-09
AMERICANA,RILEY PARK,2003-01-12
X YEDOENSIS,DUNBAR-SOUTHLANDS,2003-01-27
PLATANOIDES,ARBUTUS-RIDGE,2003-01-17
PLATANOIDES,ARBUTUS-RIDGE,2003-01-17
AMERICANA,DUNBAR-SOUTHLANDS,2003-01-24
AMERICANA,DUNBAR-SOUTHLANDS,2003-01-27
TRIACANTHOS,FAIRVIEW,2003-02-25
TRIACANTHOS,FAIRVIEW,2003-02-25
TRIACANTHOS,FAIRVIEW,2003-02-25
BETULUS,WEST POINT GREY,2003-02-19
CERASIFERA,DUNBAR-SOUTHLANDS,2003-04-01
CERASIFERA,DUNBAR-SOUTHLANDS,2003-04-01
ARIA,DUNBAR-SOUTHLANDS,2003-01-28
ARIA,DUNBAR-SOUTHLANDS,2002-12-12
ARIA,DUNBAR-SOUTHLANDS,2002-12-19
BETULUS,ARBUTUS-RIDGE,2002-11-22
BETULUS,ARBUTUS-RIDGE,2002-11-22
RUBRUM,DUNBAR-SOUTHLANDS,2002-12-23
CERASIFERA,DUNBAR-SOUTHLANDS,2003-01-28
CALLERYANA,DUNBAR-SOUTHLANDS,2003-01-28
CERASIFERA,DUNBAR-SOUTHLANDS,2002-12-19
CERASIFERA,DUNBAR-SOUTHLANDS,2002-12-23
EXCELSIOR,RILEY PARK,2003-04-16
CERASIFERA,SOUTH CAMBIE,2003-01-08
RUBRUM,DUNBAR-SOUTHLANDS,2002-11-06
RUBRUM,DUNBAR-SOUTHLANDS,2002-11-04
RUBRUM,DUNBAR-SOUTHLANDS,2002-11-05
TRUNCATUM,DUNBAR-SOUTHLANDS,2003-02-03
RUBRUM,DUNBAR-SOUTHLANDS,2003-02-12
ALNIFOLIA,HASTINGS-SUNRISE,2003-03-11
SERRULATA,ARBUTUS-RIDGE,2002-11-27
BETULUS,DUNBAR-SOUTHLANDS,2003-02-14
PENNSYLVANICA,DUNBAR-SOUTHLANDS,2003-02-26
PENNSYLVANICA,DUNBAR-SOUTHLANDS,2003-02-26
BETULUS,DUNBAR-SOUTHLANDS,2003-02-14
CERASIFERA,SHAUGHNESSY,2003-02-06
ORNUS,ARBUTUS-RIDGE,2002-11-25
ORNUS,ARBUTUS-RIDGE,2002-11-25
RETICULATA,DUNBAR-SOUTHLANDS,2003-02-27
RETICULATA,DUNBAR-SOUTHLANDS,2003-02-27
CERASIFERA,SHAUGHNESSY,2003-03-31
CERASIFERA,SHAUGHNESSY,2003-02-06
AMERICANA,ARBUTUS-RIDGE,2003-02-14
RETICULATA,DUNBAR-SOUTHLANDS,2003-02-28
PENNSYLVANICA,DUNBAR-SOUTHLANDS,2003-01-22
PENNSYLVANICA,DUNBAR-SOUTHLANDS,2003-01-23
CERASIFERA,RILEY PARK,2003-03-31
CERASIFERA,DUNBAR-SOUTHLANDS,2000-02-03
ZUMI,DUNBAR-SOUTHLANDS,2003-01-23
AMERICANA,KITSILANO,2003-12-28
RETICULATA,KERRISDALE,2003-01-14
AUCUPARIA,DUNBAR-SOUTHLANDS,2003-01-22
AUCUPARIA,DUNBAR-SOUTHLANDS,2003-01-22
AUCUPARIA,DUNBAR-SOUTHLANDS,2003-01-22
X YEDOENSIS,OAKRIDGE,2003-04-14
CERASIFERA,KERRISDALE,2002-11-22
RUBRUM,KERRISDALE,2002-11-13
ACERIFOLIA   X,KERRISDALE,2002-11-20
KOUSA,KERRISDALE,2003-01-20
PLATANOIDES,KERRISDALE,2002-11-14
PLATANOIDES,OAKRIDGE,2002-10-28
PLATANOIDES,OAKRIDGE,2002-10-28
PLATANOIDES,OAKRIDGE,2002-10-28
TRUNCATUM,KERRISDALE,2002-11-20
PENNSYLVANICA,KERRISDALE,2003-03-10
AMERICANA,KERRISDALE,2002-11-14
PLATANOIDES,OAKRIDGE,2002-10-28
PLATANOIDES,KERRISDALE,2002-11-19
TRUNCATUM,KERRISDALE,2002-12-05
CERASIFERA,MARPOLE,2002-12-03
PENNSYLVANICA,MARPOLE,2003-01-08
CALLERYANA,MARPOLE,2002-12-22
CALLERYANA,MARPOLE,2002-12-22
RUBRUM,KERRISDALE,2002-11-28
RUBRUM,KERRISDALE,2002-11-25
RUBRUM,KERRISDALE,2002-11-28
AMERICANA,MARPOLE,2003-04-01
AMERICANA,MARPOLE,2003-04-01
STYRACIFLUA,MARPOLE,2003-01-09
CAMPESTRE,MARPOLE,2003-01-09
CAMPESTRE,MARPOLE,2003-01-09
SERRULATA,KITSILANO,2003-03-06
AUCUPARIA,WEST POINT GREY,2003-01-17
PLATANOIDES,WEST POINT GREY,2003-02-17
PLATANOIDES,KERRISDALE,2002-11-20
RUBRUM,KITSILANO,2003-02-14
RUBRUM,KITSILANO,2003-02-14
CAMPESTRE,DOWNTOWN,2003-03-20
X YEDOENSIS,RENFREW-COLLINGWOOD,2002-11-19
X YEDOENSIS,RENFREW-COLLINGWOOD,2002-11-19
X YEDOENSIS,RENFREW-COLLINGWOOD,2002-11-19
X YEDOENSIS,GRANDVIEW-WOODLAND,2003-03-26
RETICULATA,MOUNT PLEASANT,2002-12-03
AMERICANA,VICTORIA-FRASERVIEW,2002-11-28
EXCELSIOR,VICTORIA-FRASERVIEW,2002-11-29
AMERICANA,VICTORIA-FRASERVIEW,2002-11-28
CALLERYANA,RENFREW-COLLINGWOOD,2002-12-12
CALLERYANA,RENFREW-COLLINGWOOD,2002-12-09
CALLERYANA,RENFREW-COLLINGWOOD,2002-12-09
CALLERYANA,RENFREW-COLLINGWOOD,2002-12-12
CALLERYANA,RENFREW-COLLINGWOOD,2002-12-11
CALLERYANA,RENFREW-COLLINGWOOD,2002-12-10
CALLERYANA,RENFREW-COLLINGWOOD,2002-12-11
CALLERYANA,RENFREW-COLLINGWOOD,2002-12-11
CALLERYANA,RENFREW-COLLINGWOOD,2002-12-11
CALLERYANA,RENFREW-COLLINGWOOD,2002-12-12
CALLERYANA,RENFREW-COLLINGWOOD,2002-12-16
ZUMI,SHAUGHNESSY,2003-02-06
FREEMANI   X,GRANDVIEW-WOODLAND,2003-01-29
CERASIFERA,KERRISDALE,2002-11-20
TRUNCATUM,KERRISDALE,2002-11-14
CALLERYANA,HASTINGS-SUNRISE,2003-02-03
CERASIFERA,RENFREW-COLLINGWOOD,2003-03-03
PLATANOIDES,SUNSET,2003-01-02
PLATANOIDES,SUNSET,2003-01-02
PLATANOIDES,SUNSET,2003-01-02
BETULUS,SHAUGHNESSY,2003-01-24
X YEDOENSIS,KERRISDALE,2003-01-16
RETICULATA,KITSILANO,2003-02-11
CERASIFERA,WEST POINT GREY,2004-03-09
XX,WEST POINT GREY,2004-03-22
XX,WEST POINT GREY,2004-03-22
CERASIFERA,WEST POINT GREY,2004-03-17
STYRACIFLUA,WEST POINT GREY,2003-12-08
XX,WEST POINT GREY,2004-03-11
XX,WEST POINT GREY,2004-03-11
XX,WEST POINT GREY,2004-03-11
XX,WEST POINT GREY,2004-03-26
XX,WEST POINT GREY,2004-03-18
XX,WEST POINT GREY,2004-03-18
XX,WEST POINT GREY,2004-03-18
XX,KITSILANO,2004-03-19
XX,KITSILANO,2004-03-19
XX,WEST POINT GREY,2004-03-24
XX,KITSILANO,2006-01-27
STYRACIFLUA,WEST POINT GREY,2004-03-17
SYLVATICA,KITSILANO,2004-03-15
SYLVATICA,KITSILANO,2004-03-25
X YEDOENSIS,WEST POINT GREY,2004-03-23
RETICULATA,KITSILANO,2004-03-24
STYRACIFLUA,KITSILANO,2006-01-09
PLATANOIDES,KERRISDALE,2004-02-16
CAMPESTRE,KITSILANO,2004-02-02
PLATANOIDES,KERRISDALE,2004-02-11
NIGRUM,KITSILANO,2004-03-15
RUBRUM,KITSILANO,2004-03-16
RUBRUM,KITSILANO,2004-03-16
PLATANOIDES,KITSILANO,2004-03-15
RUBRUM,KERRISDALE,2004-02-17
AMERICANA,KERRISDALE,2004-02-11
RUBRUM,SUNSET,2003-11-17
FREEMANI   X,SUNSET,2003-11-17
RUBRUM,SUNSET,2003-11-17
PLATANOIDES,KITSILANO,2004-03-18
CERASIFERA,HASTINGS-SUNRISE,2004-01-27
PLATANOIDES,HASTINGS-SUNRISE,2004-01-19
CERASIFERA,HASTINGS-SUNRISE,2004-01-27
RUBRUM,KITSILANO,2004-03-23
RUBRUM,KITSILANO,2004-02-25
CERASIFERA,KITSILANO,2004-03-22
RUBRUM,FAIRVIEW,2004-03-16
ORNUS,FAIRVIEW,2004-03-16
XX,DUNBAR-SOUTHLANDS,2004-02-12
PLATANOIDES,FAIRVIEW,2004-03-19
PENNSYLVANICA,KENSINGTON-CEDAR COTTAGE,2004-02-16
PENNSYLVANICA,KERRISDALE,2004-02-24
ORNUS,WEST POINT GREY,2004-03-11
X YEDOENSIS,KENSINGTON-CEDAR COTTAGE,2004-02-17
X YEDOENSIS,KENSINGTON-CEDAR COTTAGE,2004-02-17
PLATANOIDES,ARBUTUS-RIDGE,2004-03-10
STYRACIFLUA,DUNBAR-SOUTHLANDS,2004-01-18
STYRACIFLUA,KERRISDALE,2003-12-16
STYRACIFLUA,KERRISDALE,2004-02-26
SYLVATICA,KENSINGTON-CEDAR COTTAGE,2004-02-24
PENNSYLVANICA,KENSINGTON-CEDAR COTTAGE,2004-02-20
PENNSYLVANICA,KENSINGTON-CEDAR COTTAGE,2004-02-20
PLATANOIDES,KENSINGTON-CEDAR COTTAGE,2004-02-12
AMERICANA,KENSINGTON-CEDAR COTTAGE,2004-02-13
AMERICANA,KENSINGTON-CEDAR COTTAGE,2003-12-16
PLATANOIDES,KENSINGTON-CEDAR COTTAGE,2004-02-09
FREEMANI   X,KENSINGTON-CEDAR COTTAGE,2003-11-12
FREEMANI   X,KENSINGTON-CEDAR COTTAGE,2003-11-12
SYLVATICA,KENSINGTON-CEDAR COTTAGE,2004-02-16
PLATANOIDES,KENSINGTON-CEDAR COTTAGE,2004-02-05
AMERICANA,KENSINGTON-CEDAR COTTAGE,2003-12-16
TRIACANTHOS,KERRISDALE,2004-02-20
PLATANOIDES,GRANDVIEW-WOODLAND,2005-02-22
BACCATA,GRANDVIEW-WOODLAND,2006-04-11
TRIACANTHOS,KERRISDALE,2003-02-24
RUBRUM,KERRISDALE,2004-02-24
SYLVATICA,KENSINGTON-CEDAR COTTAGE,2004-02-16
CERASIFERA,KERRISDALE,2004-02-18
AMERICANA,VICTORIA-FRASERVIEW,2004-01-15
AMERICANA,VICTORIA-FRASERVIEW,2004-01-15
SYLVATICA,VICTORIA-FRASERVIEW,2005-01-20
PLATANOIDES,DUNBAR-SOUTHLANDS,2005-11-28
AMERICANA,VICTORIA-FRASERVIEW,2003-11-21
AMERICANA,VICTORIA-FRASERVIEW,2003-11-21
AMERICANA,VICTORIA-FRASERVIEW,2003-11-21
AMERICANA,VICTORIA-FRASERVIEW,2003-11-24
AMERICANA,VICTORIA-FRASERVIEW,2003-11-24
AMERICANA,VICTORIA-FRASERVIEW,2003-11-24
AMERICANA,VICTORIA-FRASERVIEW,2003-11-24
AMERICANA,VICTORIA-FRASERVIEW,2003-11-25
FREEMANI   X,GRANDVIEW-WOODLAND,2006-02-02
SYLVATICA,SUNSET,2006-01-18
AMERICANA,SUNSET,2006-02-02
BETULUS,SUNSET,2003-12-12
X YEDOENSIS,KERRISDALE,2004-02-12
PERSICA,KERRISDALE,2007-03-07
PLATANOIDES,KITSILANO,2004-03-24
PLATANOIDES,KENSINGTON-CEDAR COTTAGE,2004-03-02
PLATANOIDES,KENSINGTON-CEDAR COTTAGE,2004-03-02
MORDENSIS,KENSINGTON-CEDAR COTTAGE,2004-03-05
MORDENSIS,KENSINGTON-CEDAR COTTAGE,2004-03-04
MORDENSIS,KENSINGTON-CEDAR COTTAGE,2004-03-04
MORDENSIS,KENSINGTON-CEDAR COTTAGE,2004-03-04
PLATANOIDES,HASTINGS-SUNRISE,2003-11-28
RUBRUM,HASTINGS-SUNRISE,2003-11-28
RUBRUM,HASTINGS-SUNRISE,2003-11-28
AMERICANA,MARPOLE,2003-11-20
ZUMI,MARPOLE,2003-11-25
AMERICANA,MARPOLE,2003-11-24
AMERICANA,MARPOLE,2003-11-21
TRIACANTHOS,OAKRIDGE,2004-02-27
CAMPESTRE,MARPOLE,2006-02-07
CALLERYANA,SUNSET,2004-01-28
PLATANOIDES,OAKRIDGE,2004-03-12
SYLVATICA,OAKRIDGE,2003-12-17
BETULUS,GRANDVIEW-WOODLAND,2003-11-10
BETULUS,GRANDVIEW-WOODLAND,2003-11-10
BETULUS,GRANDVIEW-WOODLAND,2003-11-10
MORDENSIS,WEST POINT GREY,2005-03-16
PLATANOIDES,OAKRIDGE,2004-03-02
CAMPESTRE,OAKRIDGE,2004-03-08
CAMPESTRE,OAKRIDGE,2004-03-08
CAMPESTRE,MARPOLE,2004-03-22
PLATANOIDES,KENSINGTON-CEDAR COTTAGE,2002-02-02
PLATANOIDES,KENSINGTON-CEDAR COTTAGE,2002-03-03
BETULUS,KENSINGTON-CEDAR COTTAGE,2002-10-10
TRUNCATUM,GRANDVIEW-WOODLAND,2002-05-05
TRUNCATUM,GRANDVIEW-WOODLAND,2002-05-05
PLATANOIDES,GRANDVIEW-WOODLAND,2002-04-04
PLATANOIDES,DOWNTOWN,2003-04-04
PLATANOIDES,DOWNTOWN,2003-04-04
PLATANOIDES,DOWNTOWN,2003-04-04
SERRULATA,DOWNTOWN,2003-04-04
SERRULATA,DOWNTOWN,2003-04-04
CALLERYANA,DOWNTOWN,2003-03-03
CALLERYANA,DOWNTOWN,2003-03-03
CALLERYANA,DOWNTOWN,2003-03-03
PLATANOIDES,DOWNTOWN,2002-11-11
CALLERYANA,FAIRVIEW,2003-01-13
BETULUS,MOUNT PLEASANT,2008-11-09
BETULUS,MOUNT PLEASANT,2008-11-09
BETULUS,MOUNT PLEASANT,2008-11-09
BETULUS,FAIRVIEW,2008-11-09
SYLVATICA,MOUNT PLEASANT,2008-11-05
RUBRUM,FAIRVIEW,2008-11-05
FREEMANI   X,DOWNTOWN,2002-02-02
FREEMANI   X,DOWNTOWN,2002-02-02
RUBRUM,FAIRVIEW,2008-11-05
RUBRUM,MOUNT PLEASANT,2008-11-04
BETULUS,DOWNTOWN,2002-02-02
BETULUS,DOWNTOWN,2002-02-02
BETULUS,DOWNTOWN,2002-02-02
BETULUS,DOWNTOWN,2002-02-02
BETULUS,DOWNTOWN,2002-02-02
STYRACIFLUA,DOWNTOWN,2002-02-02
SYLVATICA,KENSINGTON-CEDAR COTTAGE,2003-11-14
BETULUS,GRANDVIEW-WOODLAND,2003-11-14
BETULUS,GRANDVIEW-WOODLAND,2003-11-14
BETULUS,GRANDVIEW-WOODLAND,2003-11-13
BETULUS,GRANDVIEW-WOODLAND,2003-11-13
RUBRUM,STRATHCONA,2005-04-01
AMERICANA,ARBUTUS-RIDGE,2005-11-30
RETICULATA,KENSINGTON-CEDAR COTTAGE,2004-02-26
RETICULATA,KENSINGTON-CEDAR COTTAGE,2004-02-27
AUCUPARIA,HASTINGS-SUNRISE,2007-03-13
OXYCARPA,KITSILANO,2000-03-03
BETULUS,KITSILANO,2000-03-03
PSEUDOACACIA,KITSILANO,2000-03-03
PSEUDOACACIA,KITSILANO,2000-03-03
PSEUDOACACIA,KITSILANO,2000-03-03
STYRACIFLUA,WEST END,2003-06-06
STYRACIFLUA,WEST END,2003-06-06
XX,VICTORIA-FRASERVIEW,2006-02-21
SERRULATA,RILEY PARK,2003-11-14
SERRULATA,RILEY PARK,2003-11-14
SERRULATA,RILEY PARK,2003-11-14
SERRULATA,RILEY PARK,2003-11-14
RUBRUM,KILLARNEY,2003-11-20
RUBRUM,KILLARNEY,2003-11-20
RUBRUM,KILLARNEY,2003-11-20
RUBRUM,SUNSET,2003-11-25
AMERICANA,SUNSET,2003-11-25
AMERICANA,SUNSET,2003-11-26
RUBRUM,SUNSET,2003-11-26
RUBRUM,SUNSET,2003-11-26
CERASIFERA,SUNSET,2009-10-28
SYLVATICA,VICTORIA-FRASERVIEW,2005-01-20
CAPPADOCICUM,VICTORIA-FRASERVIEW,2006-02-20
CERASIFERA,RENFREW-COLLINGWOOD,2003-12-01
AMERICANA,FAIRVIEW,2003-12-02
AMERICANA,FAIRVIEW,2003-12-02
AMERICANA,FAIRVIEW,2003-12-02
AMERICANA,FAIRVIEW,2003-12-02
CERASIFERA,RENFREW-COLLINGWOOD,2003-12-02
TRIACANTHOS,VICTORIA-FRASERVIEW,2004-01-14
AMERICANA,RENFREW-COLLINGWOOD,2003-12-04
AMERICANA,RENFREW-COLLINGWOOD,2003-12-04
AMERICANA,RENFREW-COLLINGWOOD,2003-12-04
AMERICANA,RENFREW-COLLINGWOOD,2003-12-04
AMERICANA,FAIRVIEW,2003-12-04
SYLVATICA,RILEY PARK,2003-12-05
SYLVATICA,RILEY PARK,2003-12-05
PALMATUM,SUNSET,2003-12-08
PLATANOIDES,SHAUGHNESSY,2003-12-10
BETULUS,SHAUGHNESSY,2003-12-10
AMERICANA,KENSINGTON-CEDAR COTTAGE,2003-12-12
PLATANOIDES,SHAUGHNESSY,2003-12-11
AMERICANA,SOUTH CAMBIE,2003-12-15
AMERICANA,ARBUTUS-RIDGE,2003-12-15
AMERICANA,HASTINGS-SUNRISE,2006-01-10
RUBRUM,DOWNTOWN,2003-12-17
PLATANOIDES,KERRISDALE,2003-12-17
RETICULATA,RENFREW-COLLINGWOOD,2003-12-22
RETICULATA,RENFREW-COLLINGWOOD,2003-12-22
RETICULATA,MARPOLE,2003-12-22
BETULUS,MOUNT PLEASANT,2004-04-05
RETICULATA,RENFREW-COLLINGWOOD,2004-01-02
RETICULATA,RENFREW-COLLINGWOOD,2004-01-02
RETICULATA,RENFREW-COLLINGWOOD,2003-12-30
RETICULATA,RENFREW-COLLINGWOOD,2003-12-30
RETICULATA,RENFREW-COLLINGWOOD,2003-12-30
RETICULATA,RENFREW-COLLINGWOOD,2003-12-30
RETICULATA,RENFREW-COLLINGWOOD,2003-12-30
RETICULATA,RENFREW-COLLINGWOOD,2003-12-29
RETICULATA,RENFREW-COLLINGWOOD,2003-12-29
RETICULATA,MARPOLE,2003-12-23
RETICULATA,MARPOLE,2003-12-23
RETICULATA,MARPOLE,2003-12-23
TRIACANTHOS,VICTORIA-FRASERVIEW,2004-01-05
FREEMANI   X,SHAUGHNESSY,2004-01-05
RUBRUM,RILEY PARK,2004-01-13
CALLERYANA,RILEY PARK,2004-01-14
PLATANOIDES,SUNSET,2004-01-14
PLATANOIDES,SUNSET,2004-01-15
PLATANOIDES,SUNSET,2004-01-15
RUBRUM,GRANDVIEW-WOODLAND,2004-01-16
BETULUS,SUNSET,2004-01-19
BETULUS,SUNSET,2004-01-19
AMERICANA,KILLARNEY,2004-01-20
SYLVATICA,RENFREW-COLLINGWOOD,2007-02-06
PLATANOIDES,GRANDVIEW-WOODLAND,2004-01-23
AUCUPARIA,KERRISDALE,2004-02-20
RUBRUM,DOWNTOWN,2004-01-23
RUBRUM,DOWNTOWN,2004-01-23
RUBRUM,DOWNTOWN,2004-01-23
RUBRUM,DOWNTOWN,2004-01-23
RUBRUM,DOWNTOWN,2004-01-23
TRUNCATUM,DOWNTOWN,2004-01-23
TRUNCATUM,DOWNTOWN,2004-01-23
FLORIDA,KILLARNEY,2004-01-29
CAMPESTRE,DUNBAR-SOUTHLANDS,2004-01-30
SERRULATA,MOUNT PLEASANT,2004-01-29
PLATANOIDES,DUNBAR-SOUTHLANDS,2004-02-02
PLATANOIDES,DUNBAR-SOUTHLANDS,2004-02-02
FREEMANI   X,DOWNTOWN,2011-09-12
XX,SUNSET,2004-02-03
CAMPESTRE,SOUTH CAMBIE,2004-02-04
XX,SUNSET,2004-02-05
XX,SUNSET,2004-02-05
PLATANOIDES,RENFREW-COLLINGWOOD,2004-02-05
XX,SOUTH CAMBIE,2004-02-06
PLATANOIDES,HASTINGS-SUNRISE,2004-02-06
STYRACIFLUA,SHAUGHNESSY,2004-02-09
PLATANOIDES,WEST POINT GREY,2007-02-05
PLATANOIDES,GRANDVIEW-WOODLAND,2004-02-12
FREEMANI   X,DOWNTOWN,2011-09-12
FREEMANI   X,DOWNTOWN,2011-09-12
FREEMANI   X,DOWNTOWN,2011-09-12
FREEMANI   X,DOWNTOWN,2011-09-12
PLATANOIDES,GRANDVIEW-WOODLAND,2004-02-12
PLATANOIDES,GRANDVIEW-WOODLAND,2004-02-12
PLATANOIDES,GRANDVIEW-WOODLAND,2004-02-12
PLATANOIDES,GRANDVIEW-WOODLAND,2004-02-12
ORNUS,KILLARNEY,2004-11-23
ORNUS,KILLARNEY,2004-11-23
ORNUS,KILLARNEY,2004-11-23
PLATANOIDES,KERRISDALE,2004-02-13
XX,ARBUTUS-RIDGE,2004-02-18
PLATANOIDES,DUNBAR-SOUTHLANDS,2004-01-18
TRUNCATUM,KERRISDALE,2004-02-19
PENNSYLVANICA,KERRISDALE,2004-02-19
XX,ARBUTUS-RIDGE,2004-02-19
XX,ARBUTUS-RIDGE,2004-02-19
SYLVATICA,WEST END,2006-04-21
TRIACANTHOS,DUNBAR-SOUTHLANDS,2004-02-20
PLATANOIDES,DUNBAR-SOUTHLANDS,2004-02-20
CERASIFERA,ARBUTUS-RIDGE,2004-02-23
CERASIFERA,ARBUTUS-RIDGE,2004-02-23
FLORIDA,KENSINGTON-CEDAR COTTAGE,2004-02-24
NIGRUM,SHAUGHNESSY,2004-03-01
PALMATUM,KENSINGTON-CEDAR COTTAGE,2004-02-24
FREEMANI   X,KENSINGTON-CEDAR COTTAGE,2004-02-24
PALMATUM,KENSINGTON-CEDAR COTTAGE,2004-02-24
PLATANOIDES,SHAUGHNESSY,2004-02-25
PLATANOIDES,SHAUGHNESSY,2004-02-26
BETULUS,KILLARNEY,2004-02-27
BETULUS,KILLARNEY,2004-02-27
AMERICANA,SOUTH CAMBIE,2004-01-05
CERASIFERA,SOUTH CAMBIE,2004-03-03
MORDENSIS,SOUTH CAMBIE,2004-03-03
XX,SOUTH CAMBIE,2004-03-03
MORDENSIS,SOUTH CAMBIE,2004-03-03
TRIACANTHOS,OAKRIDGE,2004-03-03
STYRACIFLUA,WEST END,2005-11-09
STYRACIFLUA,WEST END,2005-11-09
PLATANOIDES,KENSINGTON-CEDAR COTTAGE,2004-03-02
SYLVATICA,DOWNTOWN,2004-03-04
FREEMANI   X,KENSINGTON-CEDAR COTTAGE,2004-03-03
FREEMANI   X,KENSINGTON-CEDAR COTTAGE,2004-03-04
TRUNCATUM,OAKRIDGE,2004-03-04
MORDENSIS,SOUTH CAMBIE,2004-03-04
XX,SOUTH CAMBIE,2004-03-04
MORDENSIS,KENSINGTON-CEDAR COTTAGE,2004-03-04
X YEDOENSIS,RILEY PARK,2004-03-08
PLATANOIDES,ARBUTUS-RIDGE,2004-03-09
CERASIFERA,OAKRIDGE,2004-03-10
ORNUS,WEST END,2004-03-29
AMERICANA,DUNBAR-SOUTHLANDS,2004-03-11
MORDENSIS,SOUTH CAMBIE,2004-03-11
MORDENSIS,SOUTH CAMBIE,2004-03-11
MORDENSIS,SOUTH CAMBIE,2004-03-11
MORDENSIS,SOUTH CAMBIE,2004-03-12
TRUNCATUM,RILEY PARK,2004-03-12
MORDENSIS,SOUTH CAMBIE,2004-03-15
MORDENSIS,SOUTH CAMBIE,2004-03-15
PLATANOIDES,KITSILANO,2004-03-16
PLATANOIDES,RILEY PARK,2004-03-17
BETULUS,MARPOLE,2006-01-03
CAMPESTRE,DUNBAR-SOUTHLANDS,2004-03-26
PLATANOIDES,HASTINGS-SUNRISE,2004-03-26
NOOTKATENSIS,MOUNT PLEASANT,2004-03-19
BETULUS,WEST END,2004-03-29
BETULUS,DOWNTOWN,2004-03-29
BETULUS,DOWNTOWN,2004-03-29
TULIPIFERA,MOUNT PLEASANT,2004-03-29
AUCUPARIA,HASTINGS-SUNRISE,2004-03-29
TRUNCATUM,STRATHCONA,2004-03-25
TRUNCATUM,STRATHCONA,2004-03-25
TRUNCATUM,STRATHCONA,2004-03-25
TRUNCATUM,STRATHCONA,2004-03-25
BETULUS,KERRISDALE,2004-03-30
PLATANOIDES,WEST END,2004-03-30
PLATANOIDES,WEST END,2004-03-30
PENNSYLVANICA,HASTINGS-SUNRISE,2004-03-30
PLATANOIDES,WEST END,2004-03-31
FREEMANI   X,SUNSET,2004-04-02
CAMPESTRE,WEST END,2004-04-02
NIGRUM,KENSINGTON-CEDAR COTTAGE,2004-04-01
ORNUS,HASTINGS-SUNRISE,2004-04-05
RUBRUM,DUNBAR-SOUTHLANDS,2012-02-04
PLATANOIDES,HASTINGS-SUNRISE,2004-04-07
PLATANOIDES,HASTINGS-SUNRISE,2004-04-07
PLATANOIDES,HASTINGS-SUNRISE,2004-04-07
PLATANOIDES,DUNBAR-SOUTHLANDS,2004-04-08
PLATANOIDES,HASTINGS-SUNRISE,2004-04-08
PLATANOIDES,HASTINGS-SUNRISE,2004-04-08
TRIACANTHOS,OAKRIDGE,2006-02-06
PLATANOIDES,DUNBAR-SOUTHLANDS,2005-03-30
XX,ARBUTUS-RIDGE,2005-02-07
AMERICANA,VICTORIA-FRASERVIEW,2004-04-19
FLORIDA,GRANDVIEW-WOODLAND,2004-04-19
